"companyId","companyName","companyUrl","@context","@type","name","image","telephone","address.@type","address.streetAddress","address.addressLocality","address.addressRegion","address.postalCode","address.addressCountry","geo.@type","geo.latitude","geo.longitude","description","logo","sameAs","url"
"4180","Ebner Furnaces, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4180/ebner-furnaces-inc","http://schema.org","LocalBusiness","Ebner Furnaces, Inc.","","330-335-1740","PostalAddress","224 Quadral Dr.","Wadsworth","OH","44281","US","GeoCoordinates","41.0228800","-81.7601128","Global specialist in heat treatment furnace facilities.EBNER is a global, family-owned company and market leader in heat treatment facilities for the semi-finished metal products industry. We specialize in the research, development, fabrication, installation, and commissioning of heat treatment facilities for the steel, aluminum, and copper base metal industries",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4180/ebner-furnaces-inc"
"1923","EDG Advertising Agency","https://www.usaustrians.com/austrian-companies-in-usa/1923/edg-advertising-agency","http://schema.org","LocalBusiness","EDG Advertising Agency","https://www.usaustrians.com/assets/dynamic_image/sbs/photo_1393_14125.jpg","941-925-4921","PostalAddress","430 N Cattlemen Rd 1-101","Sarasota","FL","34232","US","GeoCoordinates","27.250869","-82.5186049","No matter if you are starting a new company or want to reposition your existing one in Sarasota - Edelsbacher Design Group can help you with Branding, Print and Web Development. Call us for a free meeting! 941.544.6119With over 26 years of creative experience, our advertising agency combines award winning design with clever concepts.- Marketing Tools like Birthday and Fan Clubs, Online Contests, Coupon and Gift Certificate Systems, ...- Logos & Branding - Ad Campaigns - Brochures and Collateral - Web Sites development and updates - Mobile Web Sites & Apps - Social Media Management - Online Marketing - SEO - Barrier Free Websites For brainstorming call 941 925 4921☆ Birthday and Fan Club - A Customer Appreciation ToolAutomatically generates and sends out offers and birthday gifts to customers who signed up and became members of your Birthday Club.☆ Coupon SystemOffer an unlimited number of coupons to your customers to drive revenue and thank your loyal customers. It is easy to start listing and manage your own coupons, current specials and discounts directly on your website. You can also choose a specified start date and define when the coupon will expire. All expired coupons are automatically removed from display. It also provides statistics so you can see how popular your coupons are. Send your coupon by text to SMS or publish your coupons to Facebook, Twitter or any other social media site. Coupon can be created with an own scan able bar code.☆ Contests and SweepstakesDrive more customers to your website, reward current customers, or expand you database of contacts using online contests and sweepstakes. The contest system provides an easy way to manage online contests without technical expertise. For example it automatically saves entrant's e-mail addresses from sign-in form, requires verification sent to given email address, automatically chooses a random winner.☆ Gift Certificate ProgramIt has a track able unique number reporting system. List of unique numbers can be printed and seen online after login.Gift certificate is immediately printable after check out and confirmed to customer by email notification.Gift certificate can also be sent to a smart phone and redeemed by showing it with a unique track able number at the merchant.☆ Newsletter sign up and Email Collection System","https://www.usaustrians.com/assets/dynamic_image/bus_logo/bus_logo_1923.jpg","[""http://www.facebook.com/townberries"",""http://twitter.com/edgadvertising""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/1923/edg-advertising-agency"
"5203","Eglo USA","https://www.usaustrians.com/austrian-companies-in-usa/5203/eglo-usa","http://schema.org","LocalBusiness","Eglo USA","","305-597-8856","PostalAddress","3560 NW 72nd Ave.","Miami","FL","33122","","GeoCoordinates","25.8079885","-80.3132857","EGLO - decorative lamps and professional lighting systems, decorative light fixtures, beautiful indoor lighting and outdoor lighting.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5203/eglo-usa"
"4193","Engel Machinery Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4193/engel-machinery-inc","http://schema.org","LocalBusiness","Engel Machinery Inc.","","717-764-6818","PostalAddress","3740 Board Road","York","PA","17406","","GeoCoordinates","40.0341641","-76.7403802","Design and manufacture of injection molding machines and automation systems for the plastics processing industry worldwide.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4193/engel-machinery-inc"
"5645","European-American Business Organization","https://www.usaustrians.com/austrian-companies-in-usa/5645/europeanamerican-business-organization","http://schema.org","LocalBusiness","European-American Business Organization","","212-972-3035","PostalAddress","The Chrysler Bldg. 405 Lexington Avenue","New York","NY","10174","US","GeoCoordinates","40.7516208","-73.975502","The European-American Business Organization, Inc. (EABO) is a consulting firm specializing in transatlantic business development and international tax services.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5645/europeanamerican-business-organization"
"5597","Federation of Austrian Industry","https://www.usaustrians.com/austrian-companies-in-usa/5597/federation-of-austrian-industry","http://schema.org","LocalBusiness","Federation of Austrian Industry","","43-1711350","PostalAddress","Schwarzenbergplatz 4","Vienna",,"A-1031","Austria","GeoCoordinates","48.1997382","16.3758320",,,,"https://www.usaustrians.com/austrian-companies-in-usa/5597/federation-of-austrian-industry"
"6073","Foa & Son Corporation","https://www.usaustrians.com/austrian-companies-in-usa/6073/foa-son-corporation","http://schema.org","LocalBusiness","Foa & Son Corporation","","212-432-1234","PostalAddress","60 E 42nd Street, Ste 2300","New York","NY","10165","US","GeoCoordinates","40.7522800","-73.9783720","International Insurance Brookers",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/6073/foa-son-corporation"
"4231","Frequentis USA, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4231/frequentis-usa-inc","http://schema.org","LocalBusiness","Frequentis USA, Inc.","","301-657-8001","PostalAddress","9017 Red Branch Road, Suite 102","Columbia","MD","21045","US","GeoCoordinates","39.2281900","-76.8196500","Frequentis safety-critical communication and information solutions leverage more than 75 years of experience showcasing true leadership in this market. With deep cross-industry experience in civil aviation, defense, public safety, maritime, and public transportation markets; the company has built upon its initial control center voice communications focus to develop deep expertise in these five areas of core competence",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4231/frequentis-usa-inc"
"5764","Friends of Austria","https://www.usaustrians.com/austrian-companies-in-usa/5764/friends-of-austria","http://schema.org","LocalBusiness","Friends of Austria","","","PostalAddress","3865 Irving Street","San Francisco","CA","94122","","GeoCoordinates","37.7623700","-122.4993200",,,,"https://www.usaustrians.com/austrian-companies-in-usa/5764/friends-of-austria"
"5646","Frimeco North America Corporation","https://www.usaustrians.com/austrian-companies-in-usa/5646/frimeco-north-america-corporation","http://schema.org","LocalBusiness","Frimeco North America Corporation","","248-646-3078","PostalAddress","4136 Telegraph Road","Bloomfield Hills","MI","48302-2001","US","GeoCoordinates","42.5792209","-83.2810765","High-quality raw materials for the global friction industry.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5646/frimeco-north-america-corporation"
"4235","Fulterer USA, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4235/fulterer-usa-inc","http://schema.org","LocalBusiness","Fulterer USA, Inc.","","336-431-4646","PostalAddress","542 Townsend Ave","High Point","NC","27263","US","GeoCoordinates","35.9373760","-79.9699580","Drawer slide systems for professional applications. For over 60 years Fulterer has been a world leader in drawer slide technology. We combine design innovation, the latest technology, and fine craftsmanship to produce the highest-quality drawer slides available",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4235/fulterer-usa-inc"
"5211","GE Jenbacher Ltd.","https://www.usaustrians.com/austrian-companies-in-usa/5211/ge-jenbacher-ltd","http://schema.org","LocalBusiness","GE Jenbacher Ltd.","","832-295-5630","PostalAddress","5244 North Sam Houston Pkwy E.","Houston","TX","77032","","GeoCoordinates","29.9390144","-95.3143610","GE Jenbacher is one of the world's leading manufacturers of gas-fueled reciprocating engines, packaged generator sets and cogeneration units for power generation. Our gas engines are known for their high efficiency, low operating cost and exceptionally high reliability. The engines combine a high output density with low exhaust emissions and low-cost construction.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5211/ge-jenbacher-ltd"
"4243","Geiger of Austria, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4243/geiger-of-austria-inc","http://schema.org","LocalBusiness","Geiger of Austria, Inc.","","802-388-3156","PostalAddress","38 Pond Lane","Middlebury","VT","05753","US","GeoCoordinates","44.0357060","-73.1719590","GEIGER “NaturWalk” says it all! Our knitted fabrics are cunningly felted honoring traditional methods of the alpine region. This highly innovative process - developed by GEIGER's own technicians – uses only warm water, heat and motion and eliminates the need for harmful chemicals. This assures that our land, air and water stays unpolluted. Furthermore this technique saves 90% of the energy and resources used in conventionalmethods.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_4243.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4243/geiger-of-austria-inc"
"4244","Geislinger Corporation","https://www.usaustrians.com/austrian-companies-in-usa/4244/geislinger-corporation","http://schema.org","LocalBusiness","Geislinger Corporation","","269-441-7000","PostalAddress","200 Geislinger Drive","Battle Creek","MI","49037","US","GeoCoordinates","42.3387431","-85.2707656","Geislinger produces couplings and dampers and we do set standards worldwide, with our products: Gesilco, Flexlink, Flydamp, Carbotorq, Vdamp.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4244/geislinger-corporation"
"3753","Georgia Salzburger Society","https://www.usaustrians.com/austrian-companies-in-usa/3753/georgia-salzburger-society","http://schema.org","LocalBusiness","Georgia Salzburger Society","","912-754-7001","PostalAddress","2980 Ebenezer Road","Rincon","GA","31326","","GeoCoordinates","32.3755838","-81.1813764","A site for descendants of the early Salzburger and German settlers of Ebenezer to visit for historical information.",,,"https://www.usaustrians.com/Institutes-Organizations-Austrians-in-USA/3753/georgia-salzburger-society"
"9283","German World Magazine","https://www.usaustrians.com/austrian-companies-in-usa/9283/german-world-magazine","http://schema.org","LocalBusiness","German World Magazine","https://www.usaustrians.com/assets/dynamic_image/sbs/photo_5367_26706.jpg","(323) 876 5843","PostalAddress","PO Box 3541","Los Angeles","CA","90078","US","GeoCoordinates","34.1","-118.33","The Premier German-American Magazine in the US.Quarterly. Bilingual. Everything Austrian, German & Swiss - online and print medium.It is our mission to promote German culture in the US, inform about interesting German-American businesses, personalities, products and events, interconnect the various German-American communities on a national level, and promote German as a foreign language. The magazine is complemented by a bilingual website and a monthly E-Newsletter.GERMAN WORLD reaches a very desirable consumer group characterized by a high level of income and education as well as a considerable emotional affinity for products and services from Germany, Austria, and Switzerland.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/bus_logo_9283.jpg","[""https://www.facebook.com/germanworld""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/9283/german-world-magazine"
"4255","Glock, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4255/glock-inc","http://schema.org","LocalBusiness","Glock, Inc.","","770-432-1202","PostalAddress","6000 Highlands Parkway","Smyrna","GA","30082","US","GeoCoordinates","33.8349756","-84.5174555","Each model of the GLOCK pistol family offers the same characteristics and advantages - the same handling and maintenance.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4255/glock-inc"
"5302","Grander","https://www.usaustrians.com/austrian-companies-in-usa/5302/grander","http://schema.org","LocalBusiness","Grander","","780-417-4114","PostalAddress","420 Kaska Rd. Sherwood Park","Edmonton",,"T8A 4G8","US","GeoCoordinates","53.5389690","-113.3263030","Water revitalization. GRANDER® brings to water the beneficial energy and information it needs to rebuild its optimal inner qualities.  Unlike filters, whose benefits are derived from removing contaminants from the water, the GRANDER® products improve water quality by improving the water's internal structure and enhancing its energetic quality.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5302/grander"
"7269","GreenKat Productions","https://www.usaustrians.com/austrian-companies-in-usa/7269/greenkat-productions","http://schema.org","LocalBusiness","GreenKat Productions","","9147207415","PostalAddress","732 Amsterdam Ave, Apt. 5s","New York","NY","10025","US","GeoCoordinates","40.7939650","-73.9708140","GreenKat Productions is an independent production company in New York founded in December 2002. With 8 years experience in the field of film and video production, GreenKat has established itself as an important contender in the visual art world.We provide production services for varying sizes of projects from start to finish. Since we have a great team of collaborators and our own equipment from camera to editing suit we can compete in the marketplace.We would like to offer our services to projects big and small and love meeting new people and help make their ideas a reality.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_7269.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/7269/greenkat-productions"
"4262","Greiner Bio-One North America Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4262/greiner-bioone-north-america-inc","http://schema.org","LocalBusiness","Greiner Bio-One North America Inc.","","704-261-7800","PostalAddress","4238 Capital Drive","Monroe","NC","28110","US","GeoCoordinates","35.0194898","-80.6306347","Specializes in biotechnology, the diagnostic and pharmaceutical industries as well as in medical and in-vitro diagnostics.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4262/greiner-bioone-north-america-inc"
"5388","GTV Almrausch","https://www.usaustrians.com/austrian-companies-in-usa/5388/gtv-almrausch","http://schema.org","LocalBusiness","GTV Almrausch","","215-606-8568","PostalAddress","4 Moredun Place","Philadelphia","PA","19115","US","GeoCoordinates","40.0928669","-75.0647373","Based in Philadelphia, the G.T.V. Almrausch is one of the oldest Schuhplattler Vereine in North America.",,,"https://www.usaustrians.com/Institutes-Organizations-Austrians-in-USA/5388/gtv-almrausch"
"9642","Haderspock & Associates","https://www.usaustrians.com/austrian-companies-in-usa/9642/haderspock-associates","http://schema.org","LocalBusiness","Haderspock & Associates","","9547297664","PostalAddress","2001 Coral Heights Blvd","Fort Lauderdale",,"33308","US","GeoCoordinates","26.177118","-80.120715","Engineering Consultant in Fort Lauderdale",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/9642/haderspock-associates"
"9551","Half Moon Bay Distillery","https://www.usaustrians.com/austrian-companies-in-usa/9551/half-moon-bay-distillery","http://schema.org","LocalBusiness","Half Moon Bay Distillery","","650-283-4721","PostalAddress","103 Harvard Avenue #4","Half Moon Bay","CA","94019","US","GeoCoordinates","37.5032581","-122.4938259","Half Moon Bay Distillery is a small craft distillery, located on the coast of the Pacific Ocean in scenic Half Moon Bay, California. We provide locally produced ultra-premium spirits to people who care about where their drinks come from and who made them.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/9551/half-moon-bay-distillery"
"5290","Harnik Wilker & Finkelstein LLP","https://www.usaustrians.com/austrian-companies-in-usa/5290/harnik-wilker-finkelstein-llp","http://schema.org","LocalBusiness","Harnik Wilker & Finkelstein LLP","","212-599-7575","PostalAddress","Olympic Tower 645 Fifth Ave., 7th Floor","New York","NY","10017","US","GeoCoordinates","40.7592029","-73.976258","Harnik Wilker & Finkelstein LLP is a law partnership focused on the provision of legal advice and services to businesses and individuals engaged in commerce.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5290/harnik-wilker-finkelstein-llp"
"5765","Haus of Austria","https://www.usaustrians.com/austrian-companies-in-usa/5765/haus-of-austria","http://schema.org","LocalBusiness","Haus of Austria","","760-765-0700","PostalAddress","P.O. Box 1267","Julian","CA","92036","","GeoCoordinates","32.9222614","-116.3485586",,,,"https://www.usaustrians.com/austrian-companies-in-usa/5765/haus-of-austria"
"4277","Head USA Inc","https://www.usaustrians.com/austrian-companies-in-usa/4277/head-usa-inc","http://schema.org","LocalBusiness","Head USA Inc","","203-855-8666","PostalAddress","1 Selleck Street","Norwalk","CT","06855","US","GeoCoordinates","41.1064690","-73.4083760","The online home of HEAD. Find the latest information about HEAD products, news and upcoming events. Ski, Snowboarding, Protection, Tennis, Squash, Racquetball, Badminton, Footwear.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4277/head-usa-inc"
"4278","Headworks Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4278/headworks-inc","http://schema.org","LocalBusiness","Headworks Inc.","","713-647-6667","PostalAddress","800 Wilcrest Stuite 340","Houston","TX","77042","US","GeoCoordinates","29.7548800","-95.5756810","Supplier of water and wastewater screening systems to treatment plants, power plants, water intake structures, and sludge screening facilities worldwide.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4278/headworks-inc"
"5637","Herrmann, Esq., Jeffrey M.","https://www.usaustrians.com/austrian-companies-in-usa/5637/herrmann-esq-jeffrey-m","http://schema.org","LocalBusiness","Herrmann, Esq., Jeffrey M.","","212-922-9093","PostalAddress","295 Madison Avenue, Suite 700","New York","NY","10017-7758","US","GeoCoordinates","40.7522173","-73.9797202","The law practice of Jeffrey M. Herrmann serves domestic and foreign clients and emphasizes all aspects of international law including Real Property, Trusts and Estates, Commercial Transactions, Taxation, International Trade, Corporate Law and Litigation and Arbitration.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5637/herrmann-esq-jeffrey-m"
"4285","Herzerl Tours","https://www.usaustrians.com/austrian-companies-in-usa/4285/herzerl-tours","http://schema.org","LocalBusiness","Herzerl Tours","","914-771-8558","PostalAddress","P.O. Box 217","Tuckahoe","NY","10707","","GeoCoordinates","40.9612507","-73.8213213","Austrian travel, holidays in Austria tourism information about Austria Austrian travel information.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4285/herzerl-tours"
"5425","Humantronic","https://www.usaustrians.com/austrian-companies-in-usa/5425/humantronic","http://schema.org","LocalBusiness","Humantronic","","(239) 368 7767","PostalAddress","1103 Leeland Heights Blvd E","Lehigh Acres","FL","33936","US","GeoCoordinates","26.6035180","-81.6144320","Medical device engeneering.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5425/humantronic"
"4303","ILF Consultants","https://www.usaustrians.com/austrian-companies-in-usa/4303/ilf-consultants","http://schema.org","LocalBusiness","ILF Consultants","","703-383-1280","PostalAddress","3911 Old Lee Highway, Suite 42E","Fairfax","VA","22030","","GeoCoordinates","38.8477257","-77.3012339","Praesentiert das Firmenprofil und bietet Informationen ueber die Geschaeftsfelder, jeweils mit einer Referenzliste: Erdoel-, Erdgas-, Wasser- und Umwelttechnik.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4303/ilf-consultants"
"5581","IVR Consulting","https://www.usaustrians.com/austrian-companies-in-usa/5581/ivr-consulting","http://schema.org","LocalBusiness","IVR Consulting","","","PostalAddress","1314 E Las Olas Blvd # 1051","Fort Lauderdale","FL","33301","","GeoCoordinates","26.1192155","-80.1293625","IVR PHOTOGRAPHY is a new (ad)venture and a dream come true by following my passion of photography combined with traveling and writing.sIVR CONSULTING offers VIRTUAL ASSISTANT services by providing administrative and project based support to companies of all sizes.sPlease visit my LinkedIn profile for details on my professional background. I look forward to adding you to my connections:  LinedIn
","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_5581.jpg","[""https://twitter.com/#!/ivrconsulting""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/5581/ivr-consulting"
"9622","Jolly Austrian Colored Pencils","https://www.usaustrians.com/austrian-companies-in-usa/9622/jolly-austrian-colored-pencils","http://schema.org","LocalBusiness","Jolly Austrian Colored Pencils","","","PostalAddress","","Woodacre","CA","94973","US","GeoCoordinates","38.0127006","-122.645261","distributed by Trussart Designs","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_9622.jpg","[""https://www.facebook.com/TrussartDesigns""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/9622/jolly-austrian-colored-pencils"
"3767","Jolly Burgenländer Club","https://www.usaustrians.com/austrian-companies-in-usa/3767/jolly-burgenl%C3%A4nder-club","http://schema.org","LocalBusiness","Jolly Burgenländer Club","","708-636-3074","PostalAddress","10916 S Tripp Avenue","Oak Lawn","IL","60543","","GeoCoordinates","41.6940950","-87.7261620",,,,"https://www.usaustrians.com/Institutes-Organizations-Austrians-in-USA/3767/jolly-burgenländer-club"
"9669","Jorgs Cafe Vienna","https://www.usaustrians.com/austrian-companies-in-usa/9669/jorgs-cafe-vienna","http://schema.org","LocalBusiness","Jorgs Cafe Vienna","","9725095966","PostalAddress","1037 East 15 th Street","Plano",,"75074","US","GeoCoordinates","33.019898","-96.699555","Welcome to Jörg’s Cafe Vienna; a family-owned restaurant serving authentic Austrian and German food in a warm, comfortable, Old World atmosphere. We have a cozy dining room with a bar, a Bier Stuben, and an outdoor Biergarten in Plano Texas.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/9669/jorgs-cafe-vienna"
"5291","JRB & Company","https://www.usaustrians.com/austrian-companies-in-usa/5291/jrb-company","http://schema.org","LocalBusiness","JRB & Company","","561-955-0012","PostalAddress","2300 Glades Road, Suite 460 West","Boca Raton","FL","33431","","GeoCoordinates","26.3673790","-80.1278450","JRB & Company is the leading management consulting firm focusing exclusively on European business interests in the Americas.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5291/jrb-company"
"5218","KEBA Corporation","https://www.usaustrians.com/austrian-companies-in-usa/5218/keba-corporation","http://schema.org","LocalBusiness","KEBA Corporation","","248.526.0561","PostalAddress","100 W. Big Beaver Road","Troy","MI","48084","","GeoCoordinates","42.5625016","-83.1503421","Develops and produces control electronics including robot controls, handheld devices, self-service solutions for banks, lottery systems.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5218/keba-corporation"
"4333","Knapp Logistics Automation, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4333/knapp-logistics-automation-inc","http://schema.org","LocalBusiness","Knapp Logistics Automation, Inc.","","678-388-2880","PostalAddress","2124 Barrett Park Drive","Kennesaw","GA","30144","","GeoCoordinates","34.0073040","-84.5971450","KNAPP bringt neueste Technologie in die Lagerlogistik. Mit unseren Kunden in aller Welt entwickeln wir maßgeschneiderte Gesamtsysteme.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4333/knapp-logistics-automation-inc"
"5219","Komptech USA Inc.","https://www.usaustrians.com/austrian-companies-in-usa/5219/komptech-usa-inc","http://schema.org","LocalBusiness","Komptech USA Inc.","","720-890-9090","PostalAddress","1724 Majestic Drive #104","Lafayette","CO","80026","","GeoCoordinates","39.9817920","-105.0690981","Komptech is the leading innovator in the mechanical processing of solid waste and biomass.
Our technology is in use around the world, helping to reduce landfill volumes, increase recycling efficiency, and transform waste into valuable raw materials and fuels.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_5219.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5219/komptech-usa-inc"
"4021","Kraus & Naimer, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4021/kraus-naimer-inc","http://schema.org","LocalBusiness","Kraus & Naimer, Inc.","","732-560-1240","PostalAddress","760 New Brunswick Road","Somerset","NJ","08873","","GeoCoordinates","40.5269130","-74.5322070","Kraus and Naimer: switches for all purposes – cam switch, main and maintenance switches, disconnectors, Schalter, Nockenschalter, Hauptschalter, Trenner.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4021/kraus-naimer-inc"
"4339","KTM Sportmortorcycle USA, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4339/ktm-sportmortorcycle-usa-inc","http://schema.org","LocalBusiness","KTM Sportmortorcycle USA, Inc.","","440-985-3553","PostalAddress","1119 Milan Avenue","Amherst","OH","44001","US","GeoCoordinates","41.3990080","-82.2468000","Models, Accessories & Service - Street and offroad models. Powerparts, Powerwear.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4339/ktm-sportmortorcycle-usa-inc"
"3768","Kärntner Club Koschat","https://www.usaustrians.com/austrian-companies-in-usa/3768/k%C3%A4rntner-club-koschat","http://schema.org","LocalBusiness","Kärntner Club Koschat","","847-498-3350","PostalAddress","6601 N. Monticello","Lincolnwood","IL","60645","US","GeoCoordinates","42.0196820","-87.7534030",,,,"https://www.usaustrians.com/Institutes-Organizations-Austrians-in-USA/3768/kärntner-club-koschat"
"29034","Labisan® Americas, LLC","https://www.usaustrians.com/austrian-companies-in-usa/29034/labisan-americas-llc","http://schema.org","LocalBusiness","Labisan® Americas, LLC","https://www.usaustrians.com/assets/dynamic_image/sbs/photo_11145_46304.jpg","877.930.1533","PostalAddress","","Westport","CT","06851","US",,,,"The Original Labisan® Cream focused on Lip Care & Lip Health. The product was first developed in 1932 in the Austrian Alps, by a pharmacist who was also an enthusiastic skier and mountain climber. sLabisan® proved successful, and accompanied Sir Edmund Hillary and Sherpa Tenzing Norgay in Reaching the 29,035-foot summit of Mt. Everest on May 29, 1953, becoming the first people to stand atop the world's highest Mountain. Sir Edmund was equipped with Labisan® by the English Alpine Equipment Giant (and Labisan) Representative, Robert Lawrie. sToday, two products are available: Labisan® CS for Cold Sores, & Labisan® Protective. Labisan® CS treats Cold Sores to Boost Healing & Prevent Further outbreaks. Labisan® Protective is the sports equipment to help protect healthy lips under any weather conditions. sAt Labisan®, We have The Products You Need, to protect you, your Family, and The Planet! Labisan® is NOT NEW to Lip Health and Cold Sore Care ! We Have Been Around, & Have Been Market Tested for CLOSE to 90 YEARS. Labisan®... Bestbewährter Lippenschutz, translates to: Best Performance in (Europe for) Lip Protection.. for Close to 90 Years..ssSteven J. Epstein first fell in Love with Labisan® when he attended The International Summer Ski School in the Austrian, Swiss, and Italian Alps, as a teenager. He has Used Labisan®, ever since. Steven has been Honored, and was Awarded, the Exclusive Rights to Represent Labisan® Lip Care Products in the Americas and in fact, the entire Western Hemisphere!! He is a Life Long user of Labisan® Product(s), and he says.... I LOVE Labisan® because it has been, and continues to be such a Great Product, true to it's consistency of Manufacturing (Austria, Since 1931), and Has Protected the Lips' of Europeans as well as my Lips for Years!! I am Proud to follow in the Steps of all those before me, and even today, Helping People, Protect their Lips, and their Families' Lips from Cold Sores & from the damages our environment exposes us to daily.sSje Steve is Blessed with 2 Great Son's, 27 and 26, whom he loves and is extremely proud of. Steve likes to Ski (Water and Snow), Fish, Harley Motorcycles, Jeeps, Animals, Nature, the Great Outdoors, Solitude, Hiking, Swimming, Baseball, Football (American), Flip Flops, Skateboarding, and is a Reflective & Spiritual Being, Loves Looking UP and pondering the vastness of the Universe & the Heavens, and much more when he is not Working on his Beloved Labisan®. Me and The Boys! 1996-ishsSteve is an Entrepreneur, and Quantitative decision maker who seeks to invest time, money, and effort, based on numbers, behind any investment and strategy. Capable of growing sales volume in multiple industries, and create value, no matter the headwinds. Relationship builder. Domestic and foreign market Knowledge, Plus Strong Import and Export, Contract Negotiator, and supply chain management. Seeking to make the world better, through my specific contribution(s), and impact of the Labisan® family of Products.. Strategic planning” Supply Chain management” Business development” Series 7, 63 Matterhorn Climber: 1996 Sports; Waterproof; Nude color; Skiing; Surfing Beach Volleyball; Snow Board; Protection Labisan® has The Products you need, to protect you, and your Family. sIt's also Reef Friendly! Labisan® NEVER TESTS ON ANIMALS, (WE TEST ON OURSELVES!) Labisan® HAS NO ANIMAL BY-PRODUCTS, (WE USE ALTERNATIVE SOURCES)! Labisan® is MADE IN AUSTRIA UNDER STRINGENT QUALITY CONTROL! Labisan® is GLUTEN AND GMO FREE! Labisan® CONTAINS NO WAX - IT'S VEGAN!","https://www.usaustrians.com/assets/dynamic_image/bus_logo/bus_logo_29034.png",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/29034/labisan-americas-llc"
"4351","Law Offices of Kurt A. Wagner, P.C.","https://www.usaustrians.com/austrian-companies-in-usa/4351/law-offices-of-kurt-a-wagner-pc","http://schema.org","LocalBusiness","Law Offices of Kurt A. Wagner, P.C.","","847-759-9833","PostalAddress","780 Lee Street, Stuite 102","Des Plaines","IL","60016","US","GeoCoordinates","42.0389310","-87.8900880","We are a small law and consultancy firm with a strong international presence and experience in a wide range of international business and personal transactions, including international business acquisitions, U.S. tax compliance and planning, intellectual property licensing and protection, U.S. immigration and visas, and human resources development.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4351/law-offices-of-kurt-a-wagner-pc"
"5292","Lerner Greenberg Stemer LLP","https://www.usaustrians.com/austrian-companies-in-usa/5292/lerner-greenberg-stemer-llp","http://schema.org","LocalBusiness","Lerner Greenberg Stemer LLP","","954-925-1100","PostalAddress","2445 Hollywood Blvd.","Hollywood","FL","33020","US","GeoCoordinates","26.0113631","-80.1563266","We focus on protecting, enforcing, and monetizing your Intellectual Property Rights.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5292/lerner-greenberg-stemer-llp"
